2119|51634|-1
11537|4130|-1
20459|36999|-1
24482|55944|0
1299|22652|-1
37100|34224|0
35539|60681|-1
51043|35266|0
41691|34528|-1
6830|43189|-1
48200|49605|0
132602|38192|-1
41811|36994|0
9002|196699|-1
6453|4651|-1
197653|29222|0
45629|4741|-1
11058|27994|-1
3491|45816|-1
2635|4844|0
34288|59622|0
6939|12709|-1
3356|46089|-1
18779|20248|-1
11338|36236|0
34309|36351|0
34756|34177|0
31017|51099|-1
34224|60899|0
52873|28637|0
5413|8359|0
29449|28929|0
5523|2895|0
36236|28604|0
41722|30733|0
24482|4657|0
1680|31019|0
39120|19754|0
49463|58308|0
39642|38880|0
59504|8222|0
9371|18290|-1
20207|52347|-1
32787|17275|-1
34758|12779|0
6667|31019|0
20485|24599|-1
1267|199039|-1
35699|51681|0
3356|197594|-1
59605|13896|0
38193|55714|-1
198781|25091|0
376|32555|-1
25386|198337|-1
48666|57724|0
262757|262365|0
701|22057|-1
15589|60409|-1
81|46963|-1
5400|1853|0
1836|199599|0
3223|3327|0
35266|12713|0
2153|46357|-1
3292|50346|-1
8732|3333|0
33182|57111|0
17044|1013|-1
39090|37497|0
4637|33045|-1
31424|43100|0
49463|30103|0
41811|57634|0
18106|10594|0
34984|61420|-1
6661|42431|0
15695|1678|-1
4637|50488|0
22548|53240|0
59414|40627|0
6939|51055|-1
17639|14978|0
15932|60501|0
262865|36236|0
35432|51185|0
15766|10026|0
27822|9044|0
6453|5541|-1
44654|34019|0
37100|39915|0
29504|42005|0
11271|3300|-1
7018|35928|-1
37468|36994|0
2110|198911|-1
3549|28583|-1
20940|852|0
6730|12779|0
3356|30046|-1
37100|34270|0
59624|30781|0
19151|4637|0
11796|25794|-1
9002|198068|-1
13030|59689|0
6898|29140|0
6939|42416|-1
8492|61111|0
48821|44295|0
42861|28186|0
5518|12847|-1
60501|196750|0
33657|27412|-1
5588|42246|-1
41095|48128|-1
26615|16397|-1
24951|1836|0
4637|21396|0
42541|197985|0
20912|56550|0
6128|22077|-1
8447|28186|0
8636|34019|0
12654|25091|0
40805|37564|0
49605|29396|0
43531|47172|-1
15694|30725|-1
20847|10026|0
48526|20473|0
38001|4680|0
60171|8455|0
174|30967|-1
3356|197852|-1
25454|48331|-1
12041|30132|0
8220|44003|-1
32354|40171|-1
56349|35369|0
37100|37564|0
35369|15133|0
35266|15169|0
3356|14762|-1
174|30617|-1
7474|9797|-1
3661|38726|0
23576|34224|0
553|8395|0
6661|48348|0
32097|6774|0
1299|25384|-1
1853|1109|-1
197535|57953|-1
49605|47169|0
12637|23947|0
36351|24441|0
4323|29991|-1
3257|14643|-1
9119|35343|-1
56730|43350|0
27807|27893|-1
7016|39942|-1
23473|11071|0
15547|42344|0
52683|28571|0
8767|44438|-1
13768|44569|-1
25220|32934|0
45352|51531|0
7018|13996|-1
20811|9119|0
6643|58511|0
15895|42054|-1
37150|3741|0
14910|22561|1
44814|59605|0
6939|46811|-1
37100|21021|0
28145|53070|0
24516|7490|0
24482|8455|0
37179|37668|-1
15547|58511|0
25091|2635|0
35000|59840|-1
8932|39821|0
51050|30844|0
59605|12316|0
25094|25091|0
53170|52873|0
29467|37497|0
28260|53065|0
49673|39821|0
2828|13897|-1
45352|59675|0
16657|26709|-1
1103|47254|0
8681|58511|0
47692|57124|0
58717|132298|-1
8553|43545|-1
812|54916|-1
198440|47441|0
3356|9063|-1
22822|8607|0
2907|59091|-1
15547|42794|0
1267|31708|0
12741|59579|-1
17511|38633|-1
14907|25074|0
5518|57318|-1
13030|33724|0
52403|14232|-1
45352|48237|0
34177|31019|0
23738|15547|0
31490|9304|0
38880|197985|0
262757|263151|0
3356|14064|-1
22773|47028|-1
7018|4243|-1
34277|29479|0
8220|15776|-1
262470|25933|0
6939|12301|0
4739|4641|0
24989|45352|0
29226|43996|0
4826|133075|-1
14492|22576|1
12041|9304|0
38809|2687|0
22335|683|-1
30844|8560|0
58511|40511|0
6856|57609|-1
9206|39821|0
6939|56595|-1
34177|197696|0
47372|20485|0
39605|2613|0
9304|8001|0
21310|58055|-1
34086|39351|0
3356|57902|-1
50533|30844|0
58002|57153|-1
30722|48394|-1
43858|29608|0
199422|43100|1
58067|51185|0
33491|46463|-1
61317|31025|0
5511|25540|-1
8359|57108|-1
29208|13122|0
174|22438|-1
59689|29152|0
45899|24174|-1
45177|132881|-1
25220|24642|0
14061|25751|0
174|11232|-1
34288|47998|0
33651|25846|-1
30132|44020|0
18403|131130|-1
3356|43620|-1
5563|50164|-1
8717|57111|0
7029|40399|-1
38726|131303|0
2116|57963|-1
20504|28186|0
14589|27348|-1
38794|45455|1
50673|44858|-1
16097|20880|-1
53104|53070|0
51185|12969|0
37680|327808|0
18106|49605|0
33154|393456|-1
42525|2603|0
5394|21413|0
12540|60501|0
54574|4809|0
47215|199412|-1
38001|3300|0
23393|15412|0
29479|196709|0
6830|13250|-1
36236|29611|0
1273|41839|-1
29081|34288|0
49605|39102|0
4847|24424|-1
21859|53828|0
58511|41379|0
35320|43258|-1
9924|17213|-1
47441|41313|0
37497|18705|0
714|43531|0
45352|8452|0
43293|31424|0
3245|47692|0
37100|57811|0
46562|3130|0
12989|46562|-1
27400|1798|0
8603|20811|0
34224|13054|0
21414|47441|0
58308|61198|0
21309|28929|0
31242|47476|-1
6461|22362|-1
37204|37189|-1
34019|49594|0
6830|33906|-1
49605|42184|0
34953|9044|0
10464|393846|-1
37640|22572|0
25220|49697|0
6762|8048|-1
8220|3491|0
2914|198426|-1
17639|38757|0
41379|8220|0
47232|198403|-1
52320|15839|0
4788|58812|-1
9957|17604|1
14868|262847|-1
34265|60501|0
43100|7713|0
49961|3303|0
4181|25180|0
60921|49605|0
52977|53070|0
7474|32787|-1
42020|31126|-1
2828|10355|-1
55264|14203|-1
10026|5588|0
31252|12552|0
4323|1443|-1
5580|26542|-1
3320|3330|-1
14928|40191|0
46849|46719|-1
18678|16921|-1
197595|29791|0
4800|58449|-1
15695|49463|0
31376|51185|0
8220|31262|-1
198385|20940|0
30733|34500|-1
15600|21232|0
20932|10310|0
43260|199366|-1
59605|12931|0
12593|42545|-1
57045|57193|-1
23947|8455|0
18302|9455|-1
47950|196922|0
36236|8816|0
4181|13536|0
7545|58453|0
14413|9304|0
45267|24516|0
62|30423|-1
41427|50634|-1
58985|24441|0
36236|9381|0
18451|20291|-1
5580|32489|-1
4761|24207|-1
8151|28520|-1
3356|6368|-1
3356|29884|-1
34572|48526|0
39122|37282|0
328145|22363|0
3356|60321|-1
5580|35908|-1
45352|23944|0
56630|15435|0
60501|13094|0
59624|58511|0
6939|29687|-1
3549|262778|0
22909|30532|-1
1241|199375|-1
13237|60280|0
55666|46054|-1
8151|22122|-1
58580|1103|0
2828|36459|-1
34224|50687|0
8462|34019|0
8717|44525|-1
24785|50072|-1
327960|3856|0
5588|41468|-1
45820|132371|-1
43865|28917|0
28824|41049|-1
34224|60701|-1
5580|31479|-1
23855|132500|-1
59507|18106|0
3549|20249|-1
12552|43293|0
174|19368|-1
52873|52888|0
38880|12874|0
8222|42065|0
19754|18734|0
34224|9145|0
24482|51483|0
28707|49621|-1
20115|11170|-1
52720|53073|-1
55720|24441|0
51185|5439|0
29504|20911|0
28571|53216|0
23367|394111|0
3257|25973|-1
34288|25178|0
25091|23889|0
24482|31080|0
4637|23665|-1
3356|12|-1
38001|10019|0
3267|35168|0
31424|32934|0
16509|1267|0
12759|37100|0
31317|57111|0
7016|46336|-1
52562|28571|0
28186|53135|0
6939|57191|-1
47541|8447|0
197580|47950|0
29404|28260|0
702|57437|-1
45352|132901|0
20912|35131|-1
5518|12389|0
16734|1916|0
22927|13316|-1
51060|29451|-1
12637|199026|0
25091|199562|-1
24482|12732|0
3356|29704|-1
47692|50469|0
4673|132084|-1
29413|24482|0
28929|13097|0
9002|44929|-1
13030|13046|0
23939|41811|0
58224|56746|-1
53828|29884|0
7018|16988|-1
30889|28260|0
31736|21232|0
42369|33891|0
23947|25091|0
6453|15169|-1
5394|34407|0
29075|41690|0
8400|44323|-1
1798|18119|0
197080|1103|0
36907|37147|-1
40065|4826|0
2518|24482|0
61010|51185|0
17054|10718|-1
174|11396|-1
58511|41811|0
38726|58552|0
49038|5394|0
13237|8462|0
3257|39392|-1
2119|60144|0
112|37105|0
28634|12136|0
8881|25091|0
3255|31725|-1
6762|51580|-1
52320|59900|0
24122|17641|-1
12741|35538|-1
20811|39878|0
52320|3255|0
15606|36236|0
4323|262954|-1
12307|30419|0
5588|39312|-1
60501|48101|0
6939|14413|-1
11537|9885|-1
41692|8222|0
26794|32097|0
36351|31631|0
47692|22356|0
19679|14061|0
50763|6697|0
37640|40676|0
197731|9044|0
42610|51185|0
29697|34177|0
12956|40336|-1
19752|22652|0
37100|36351|0
327960|37484|0
51011|2895|0
13238|41695|0
3257|56515|-1
37100|37105|0
31430|3267|0
15412|10158|-1
14061|9304|0
28260|52637|0
20562|42320|-1
39396|57111|0
6939|30466|-1
50300|16211|0
3661|8220|0
2860|49605|0
701|16898|-1
3356|30403|-1
37100|9158|0
8426|12301|0
6453|23258|-1
3267|30733|0
6453|1547|-1
5580|12059|-1
33132|4893|-1
12042|27429|-1
262596|262484|-1
15576|42765|0
49285|12859|0
2914|13896|-1
45899|47441|0
47441|50384|0
30833|34288|0
198385|16097|0
49605|50716|0
199101|51185|0
8218|197698|0
8220|56640|-1
44655|24482|0
44020|14907|0
8683|8607|0
6939|42649|-1
8757|16347|0
41695|24482|0
1241|48489|-1
2495|2496|-1
51167|15576|0
209|11985|-1
2018|8283|0
25542|49463|0
8220|40703|-1
11666|8553|0
6939|26914|-1
25160|50763|0
20485|29396|0
8529|17557|-1
553|20677|0
5394|16174|0
1299|40165|-1
34953|13237|0
23243|6487|-1
701|8161|-1
3267|47104|0
8218|60388|0
13237|20634|0
25182|29140|0
44608|34224|0
7552|38737|-1
132602|38200|-1
14609|10026|0
8492|24429|0
59689|30972|0
8732|196938|-1
20640|40805|0
35549|43540|-1
60517|8218|0
50823|12779|0
199421|59605|0
8728|60501|0
39704|37497|0
7018|54575|-1
6939|17559|-1
132876|4826|0
28275|28634|0
262589|52948|-1
43100|42929|0
6079|16478|-1
8220|49367|0
15348|40191|0
52840|52579|-1
1916|12678|0
3356|197068|-1
39180|24482|0
3549|53087|-1
12779|33941|0
2486|3303|0
17557|31019|0
15772|15738|-1
1836|28725|0
52075|29222|0
328039|37100|0
57287|47692|0
174|14166|-1
8648|40356|0
4761|12637|0
20764|61098|0
32220|3763|-1
4826|7496|0
5404|9318|0
34224|1921|0
50300|42385|0
16948|22236|-1
13194|38001|0
5580|8038|-1
9044|12414|0
1267|36994|0
4181|25668|0
18705|41433|-1
132602|14061|0
13194|28260|0
6661|44901|0
6894|30803|0
37468|3262|0
53828|26935|0
42|29680|0
6507|29208|0
262706|52873|0
8220|44684|0
15547|29169|0
29838|6661|0
17451|30132|0
3303|21360|0
50864|34224|0
2828|53787|-1
5580|46865|-1
41490|1103|0
1273|47720|-1
24516|23838|0
21367|31192|-1
20830|15605|0
12322|33891|0
29655|20932|0
43350|29140|0
58511|50823|0
2914|20080|-1
37652|37049|0
31133|42541|0
42739|50304|0
15839|37640|0
49409|59720|-1
37103|36040|0
6939|25914|-1
28283|52851|-1
26413|26227|-1
18125|4713|0
2497|18139|-1
31042|51002|-1
47441|24724|0
6461|29954|-1
4826|16880|0
22773|36245|-1
31242|39255|-1
263019|263075|0
39572|60906|-1
47147|48526|0
327966|37468|0
9902|36236|0
4788|132494|-1
3549|21822|-1
8492|8674|0
42431|28186|0
23673|13335|0
59504|48526|0
1299|20980|-1
7029|54950|-1
50327|21449|-1
42541|29613|0
15935|5578|0
36236|262409|0
36907|36936|-1
52551|28571|0
39180|50763|0
29119|198193|-1
262672|262317|0
8560|41695|0
11014|52275|-1
12779|21345|0
1299|38082|-1
262353|1916|0
16735|10954|-1
47886|22332|-1
6939|52967|-1
8928|197664|-1
58713|4826|0
7018|12182|-1
25091|31424|0
2381|19108|0
47692|15447|0
3130|4258|0
6661|5391|0
31261|59935|-1
12897|36236|0
34577|9304|0
55720|42962|-1
39351|13000|0
33667|394156|-1
5588|33821|-1
7018|21986|-1
30844|36965|-1
197071|28260|0
20225|40244|-1
3356|16815|-1
22652|55022|-1
44814|8220|0
20847|39122|0
49605|8551|0
3257|13335|-1
35297|57724|0
25227|42385|0
40356|25394|0
59900|37497|0
15598|24482|0
42708|12883|0
8462|14061|0
41690|50763|0
31042|198290|0
29680|16265|0
12552|29550|0
45414|12798|-1
37662|16735|0
50607|61056|-1
198610|58511|0
46309|27448|-1
5578|58328|-1
13237|24640|-1
28634|262952|0
8551|43423|-1
50952|12350|0
15966|36351|0
14061|20764|0
38082|7693|-1
51185|59796|0
41695|41354|0
20115|54686|-1
132331|7575|0
55410|132208|-1
28669|53101|-1
25227|196879|0
57129|8496|1
9902|4809|0
6762|47956|-1
11233|852|0
5390|1103|0
174|46445|-1
12180|394175|-1
6082|2728|0
20804|47876|-1
3257|40528|-1
49340|8447|0
10474|37049|0
20811|25474|0
45458|132380|-1
15933|34224|0
34224|44976|0
57634|8896|0
7479|23673|0
34655|30781|0
24875|43531|0
30844|48526|0
12956|28260|-1
33843|60501|0
20485|39850|-1
30036|25711|-1
31261|58084|-1
5394|41412|0
33842|48526|0
30781|34555|0
3549|26709|-1
15577|39066|-1
20940|32097|0
19834|19653|0
680|48200|0
8492|48371|0
262699|262461|-1
20857|8220|0
41811|43561|0
58511|17660|0
8896|8544|0
6939|262417|-1
1280|15412|0
37497|61092|0
4323|27715|-1
8220|47764|0
15164|32765|-1
8468|34868|0
41696|30132|0
37613|58511|0
35258|20932|0
56926|43451|-1
58511|197731|0
3356|31898|-1
262589|57111|0
553|56630|0
45352|35625|0
29396|8447|0
12637|44306|0
20860|48611|-1
3265|6667|0
15510|50300|0
1299|33828|-1
20804|59472|-1
13663|701|1
8560|680|0
17310|16735|0
2828|23155|-1
1257|59807|-1
1836|31261|0
31059|1764|0
3356|40447|-1
24441|10098|0
30844|36182|0
5511|196670|-1
1299|8764|-1
29695|16175|-1
32751|58511|0
60501|34279|0
2895|47441|0
12963|198109|-1
12779|44654|0
2119|29518|0
58453|32782|-1
3327|20932|0
56329|10026|0
20473|57782|-1
11404|8403|0
31477|29075|0
50606|60695|-1
15301|6507|0
61121|51185|0
13030|44788|0
4150|4181|0
7016|14278|-1
2854|29450|-1
9304|42669|0
3356|33608|-1
31742|47254|0
3255|39065|-1
8447|49375|0
24441|24088|0
24482|31293|0
4678|24482|0
8648|60501|0
42121|8291|1
29119|60501|0
9658|19754|0
32787|33684|-1
1251|262757|0
9044|24989|0
54994|30132|0
262317|53018|0
2856|44008|-1
58308|57468|0
31317|20811|0
2906|59891|0
48957|43880|-1
12779|58273|0
37497|49285|0
9931|7862|-1
3356|30119|-1
4826|45899|0
8708|25326|-1
23089|26903|-1
28725|196952|-1
31424|46786|0
3356|11872|-1
21221|14061|0
42567|50300|0
577|19652|-1
12759|51405|0
32787|11519|-1
50300|43013|0
14340|53828|0
24516|132267|0
34177|21409|0
58138|3333|0
6730|8302|-1
4844|56172|0
5580|58065|-1
21099|37468|0
57111|34756|0
31424|41044|0
3267|49542|0
13041|8426|0
35104|8492|0
3320|34086|-1
21478|45352|0
6939|3402|-1
6762|46489|-1
198335|47147|0
1547|39821|0
15456|36236|0
4058|2603|0
1299|7342|-1
4323|27877|-1
61400|15435|0
37239|37314|0
31019|61200|0
3786|3608|-1
262681|263047|0
50629|34968|0
3549|26245|-1
11855|13792|1
30517|32709|0
1273|3333|-1
42579|3741|0
49463|36944|0
270|7847|-1
24218|2119|0
48362|29624|0
23779|17639|0
3257|49650|-1
3356|23419|-1
6939|38289|-1
1221|7486|-1
174|8866|-1
4809|45157|-1
8657|8283|0
46450|32217|0
3262|12859|0
45352|58436|0
6939|60717|-1
25192|39351|0
6083|37474|0
50384|49605|0
30517|2381|0
3223|55818|0
41497|197075|0
31252|25527|-1
7018|7183|-1
4826|45620|-1
35297|29208|0
19551|132046|-1
132602|38203|-1
10103|58411|-1
13030|41692|0
33132|13448|-1
59761|29222|0
20485|2611|0
37468|44816|0
2018|15695|0
3356|14332|-1
59362|132381|-1
1103|55195|0
13101|35179|0
47950|33438|0
328145|29527|0
14051|33235|-1
19082|36351|0
6939|4764|-1
13345|16654|-1
40805|33623|0
28220|262516|0
43100|29152|0
34086|50629|0
34190|48911|-1
18106|32743|0
36236|53057|0
7474|21866|-1
8717|1836|0
5056|33734|-1
47447|40805|0
3356|54025|-1
47441|50056|0
21021|29226|0
3257|6493|-1
4323|28276|-1
50629|9150|0
50073|13101|0
23005|19868|-1
5394|198371|0
8218|57456|0
25220|61317|0
11404|46455|0
8789|1267|0
20562|72|-1
393626|11404|0
31424|56583|0
31328|2613|0
48989|57724|0
3549|262691|-1
4761|29140|0
17604|10160|-1
12989|20811|0
31424|8283|0
10026|393513|-1
26727|14010|-1
4766|7559|-1
24441|7497|0
37002|198385|0
51185|42549|0
38880|24608|0
49605|8468|0
1764|5391|0
3267|29467|0
3491|38478|-1
57866|41458|-1
54155|6250|-1
25227|25532|0
44034|34177|0
39737|61179|-1
47692|60230|0
29396|15576|0
8220|29479|0
32098|13999|-1
3356|11819|-1
17604|9658|0
49963|15620|-1
34177|6939|0
35805|198561|-1
6128|33311|-1
12315|8220|0
60691|48526|0
6779|13237|0
20634|198249|0
9002|31272|-1
34788|15605|0
51185|9110|0
2914|7754|-1
9505|58755|-1
49453|13237|0
51050|59605|0
36351|4761|0
3356|16194|-1
13370|32354|0
29119|34224|0
4323|28126|-1
174|5577|-1
12|54965|-1
8492|199139|0
28917|44981|0
59605|57363|0
20811|41095|0
59214|60501|0
132506|38001|0
3549|47999|-1
9315|17561|1
7018|33160|-1
28917|48297|0
18106|53582|0
58308|35393|0
25220|6717|0
3356|852|-1
13237|8823|-1
21782|32354|0
14840|262967|0
29613|31025|0
10026|20804|0
48416|31424|0
8751|40975|-1
61124|12779|0
293|2936|-1
8218|59877|-1
34224|45102|0
7018|393953|-1
15576|47764|0
36944|50763|0
9002|7342|0
8455|37100|0
25933|262448|0
12874|198017|-1
9002|16625|-1
40356|48152|0
19108|54958|-1
43531|8767|0
1200|6730|0
2895|47909|0
45177|6660|0
5394|47548|0
1273|8760|-1
58511|17017|0
3216|30943|-1
10026|262773|0
51468|12779|0
28220|262957|0
14907|20665|0
174|42344|-1
24785|47112|-1
3549|28254|-1
35819|42943|-1
9002|3333|0
3356|46946|-1
47147|50073|0
10010|23795|-1
20940|51185|0
16265|37009|0
16314|47692|0
3549|262834|-1
42541|199139|0
3856|25220|0
37662|31856|-1
6939|7049|-1
1916|262504|0
4826|19754|0
7018|13858|-1
30844|57356|0
28876|31424|0
8220|8487|0
28745|21023|-1
12895|47692|0
3356|17127|-1
6830|29424|-1
24482|23778|0
3356|14416|-1
28210|28571|0
20764|23473|0
8218|12399|0
7545|20485|0
20804|199057|-1
53196|262317|0
53122|23106|0
47441|44974|0
21413|47518|-1
15895|52320|0
60868|41695|0
1853|679|-1
1299|49453|-1
36236|9607|0
209|29995|-1
14325|22018|-1
28186|11014|0
1273|31459|0
577|36205|-1
9044|47254|0
25152|9269|0
209|393313|-1
33132|1647|-1
45352|198736|0
33438|2516|0
36236|60171|0
51185|16154|0
27506|54799|-1
16347|20764|0
15626|49227|-1
60501|43966|0
38880|30188|0
33891|35223|-1
29119|43402|-1
25227|31370|0
48349|24482|0
19653|27008|0
4230|53028|-1
6461|53400|-1
51055|20764|0
328145|328179|0
39351|199332|0
48362|58511|0
3257|198085|-1
9381|37100|0
49115|35493|-1
6461|59655|-1
25933|263053|0
59655|47147|0
196819|28260|0
262372|263047|0
19754|45758|0
24785|57124|-1
42473|43304|-1
29467|197076|-1
7385|36079|-1
2914|43350|-1
20953|8283|0
6453|26496|-1
36236|60426|0
50300|2119|0
25091|47764|0
4670|38429|-1
51341|25091|0
42484|51185|0
3356|13892|-1
60501|49453|0
56844|8310|1
52320|8391|0
36236|31317|0
46849|27235|-1
51520|14537|0
37468|28329|0
9498|55507|-1
262757|262493|0
1299|2107|-1
28260|262519|0
38726|50245|0
42065|25227|0
45489|39122|0
1239|19478|-1
852|36236|0
1299|8859|-1
29226|29314|0
20764|28910|0
42861|34019|0
46562|22356|0
6939|54312|-1
20485|42455|0
58511|45489|0
4766|10039|-1
24482|48047|0
328074|327960|0
4637|58779|-1
34288|197439|0
9304|18218|0
28745|57762|-1
6830|47404|-1
34019|35393|0
6939|15743|-1
6768|58164|-1
2857|38880|0
38195|30215|-1
11550|2381|0
55644|59165|-1
21171|42708|0
5662|53828|0
327950|328320|0
3214|37497|0
25933|52887|0
12212|40191|0
29479|57208|0
47441|44066|0
29491|15386|-1
20804|12985|-1
36890|30844|0
38001|196752|0
7018|11211|-1
12637|8767|0
2381|7772|0
7575|36143|0
35810|41722|0
14178|21433|-1
50673|3216|0
35320|50927|-1
50304|51945|0
37680|327750|0
11427|11553|-1
30028|22652|0
33132|27582|-1
37546|37239|0
29314|48362|0
6663|43187|-1
43418|50723|-1
29259|37112|-1
2018|37564|0
56730|16839|0
5396|59699|0
14840|52559|0
6939|41412|-1
48362|34968|0
174|19514|-1
36351|51918|0
7575|703|0
12713|14061|0
28717|197190|-1
50010|15435|0
33287|15644|-1
199599|61306|-1
32709|33725|0
28368|52667|-1
51185|226|0
17621|10212|-1
132876|31025|0
48526|31463|0
8758|42765|0
42831|1103|0
6453|33164|-1
38883|58683|0
6461|197080|0
38016|50629|0
262401|1916|0
24592|43578|0
6939|5541|-1
12695|13165|-1
15547|31950|0
58552|8359|0
55799|6661|0
209|33168|-1
1267|44646|0
51185|49813|0
11164|36692|0
50952|25091|0
21013|42541|0
20836|50552|-1
37100|328043|-1
5503|8220|0
33891|6830|0
1299|2874|-1
25248|43757|-1
8222|42390|0
41695|50056|0
28260|43531|0
132627|7606|0
34288|30094|0
3549|36714|-1
36683|40583|-1
13335|30132|0
10026|50295|0
31133|29545|0
59516|12859|0
701|30254|-1
58511|37122|0
34224|198616|0
49653|28929|0
48061|2895|0
680|8519|-1
25091|12389|0
2854|57589|-1
8220|35721|-1
20764|198290|0
6939|41201|-1
12741|20889|-1
7575|44654|0
20911|12637|0
16347|198554|0
38001|196844|0
14361|18119|0
53162|28186|0
25133|47692|0
32787|60501|0
3292|9505|0
14061|5394|0
32780|9002|0
21834|36236|0
38001|9022|0
17676|23816|-1
22572|37497|0
12779|25605|0
61244|28260|0
8447|31216|0
327960|37395|0
1103|41313|0
28186|25818|0
57740|9229|-1
10965|16796|-1
8717|18106|0
13237|48426|0
48526|7642|0
51906|34019|0
14061|31649|0
1299|46489|-1
6939|21834|-1
34224|50911|0
3356|54827|-1
8468|58952|0
701|14109|-1
2519|4739|0
36930|37100|0
3216|48978|-1
9498|27385|-1
12414|50629|0
8462|15547|0
34224|47440|0
2516|17682|-1
13000|34224|0
34224|48293|0
5413|8218|0
52863|52936|0
8218|197197|0
174|14824|-1
31019|31328|0
36236|22702|0
9049|51494|-1
4761|4795|-1
33667|11733|-1
1221|33438|-1
51028|36236|0
4323|27894|-1
8422|198290|0
59890|50629|0
26615|28121|-1
13237|51978|-1
262847|263047|0
3549|17158|-1
35753|196848|-1
174|199541|-1
47447|198385|0
174|46142|-1
8426|15422|0
39063|30844|0
6939|20915|-1
30838|50607|0
41695|23393|0
21385|14061|0
60501|4657|0
26282|6079|0
49063|50040|-1
17639|30103|0
198818|553|0
21219|56404|-1
45753|24482|0
48362|8758|0
8487|1103|0
7018|20441|-1
8449|47782|-1
7018|30698|-1
39180|8492|0
42845|15547|0
701|17639|-1
262468|22356|0
3685|32831|-1
8455|35425|0
198290|16347|0
13767|21592|-1
15967|15547|0
6453|12059|-1
9593|17937|-1
1280|36351|0
16397|262721|-1
6830|16276|0
37658|37049|0
13807|27254|-1
2603|33353|0
56258|57111|0
8426|50113|0
2914|13714|-1
29075|57315|0
22356|28130|0
7018|10425|-1
36086|15301|0
11014|27935|-1
174|46373|-1
263086|263047|0
28224|263075|0
31019|25596|0
10026|59318|0
10026|2635|0
50916|34224|0
16347|57456|0
3267|42668|0
50607|197672|-1
174|31659|-1
10026|31800|0
39351|22356|0
21385|34177|0
20485|8468|0
1136|3333|0
714|41695|0
13335|40356|0
12874|49535|-1
29091|37468|0
16347|28757|0
3303|35535|-1
51290|20485|0
9121|198325|-1
2914|60917|-1
28917|29329|0
59689|36236|0
174|54642|-1
3356|31917|-1
29405|8758|0
50300|13237|0
198228|8896|0
37468|39090|0
52320|8309|0
25091|13037|0
3356|20242|-1
8648|47441|0
8218|21314|0
12779|35600|0
54825|38880|0
12883|47692|0
8426|35258|0
10026|197000|0
197595|31449|0
41041|12859|0
38022|24482|0
6849|34058|-1
6939|31669|-1
34251|29496|-1
33047|4844|0
60501|21230|0
701|394105|-1
262715|52863|0
11664|27983|-1
7473|12390|0
198385|35180|0
33660|27480|-1
23930|7629|-1
29075|8365|0
36222|1798|0
34624|8492|0
38001|42369|0
17229|26051|-1
23393|23473|0
37564|8447|0
6730|42765|0
15296|54477|-1
12779|34270|0
43260|31486|-1
6939|45187|-1
6894|22363|0
3215|12601|-1
8222|12552|0
29314|47544|-1
34177|8758|0
8758|34953|0
7474|18234|-1
11172|28398|-1
14537|37640|0
1267|18001|0
31133|48354|-1
50677|2895|0
48237|30844|0
51185|39875|0
174|56813|-1
4766|7626|-1
9680|41811|0
15547|8368|0
55805|32097|0
24764|12830|-1
29226|22356|0
50629|8641|0
58511|58710|0
4788|131231|-1
6720|28889|0
174|18485|-1
31742|42543|0
17604|131613|0
51390|50607|0
28220|28213|0
43100|34224|0
3356|11101|-1
60501|15703|0
39505|60325|-1
20632|41067|-1
7018|36674|-1
2852|43531|0
262402|28220|0
22548|53132|0
53163|262769|-1
20001|22135|-1
46887|21687|-1
263075|53067|0
28284|28571|0
42973|56767|-1
31019|8926|0
49102|49785|-1
20485|48166|-1
3356|19108|-1
198290|2906|0
6661|9208|0
5577|51430|-1
4755|45693|-1
23148|4826|0
6461|393969|-1
14340|30844|0
60475|28929|0
29632|51742|-1
32787|11810|-1
17922|46028|-1
18106|31293|0
52925|2021|-1
3257|29550|-1
30844|43293|0
8426|39156|0
13237|42605|0
34019|2686|0
37100|32017|-1
22822|3292|0
41313|47147|0
60277|14537|0
28303|262587|-1
36236|33541|0
16570|14061|0
701|18602|-1
37349|13237|0
8708|48786|-1
52361|262194|-1
29006|36483|-1
3326|47441|0
45147|38211|-1
1299|41349|-1
35617|12779|0
3356|1836|-1
3549|52839|-1
4765|4628|1
12883|553|0
33517|15135|1
40356|6661|0
60976|58262|-1
29319|57111|0
31510|38880|0
6939|53246|-1
45046|39821|0
4323|53162|-1
262317|11338|0
26667|39351|0
7385|46110|-1
3257|26380|-1
24482|198111|0
37497|13000|0
36351|43407|0
327813|328320|0
8758|15133|0
32869|54523|-1
51185|48507|0
15301|25961|0
35425|39674|-1
20562|51849|-1
50629|43966|0
51190|29479|0
28917|47655|0
22652|11232|0
29608|31019|0
16316|48526|0
8953|50763|0
13193|5588|0
29314|51185|0
37640|8220|0
35799|13237|0
25220|56704|0
20810|25220|0
9318|31133|0
51405|44050|0
12508|6881|0
703|4826|0
29632|48278|-1
16347|24961|0
45352|20278|0
262757|262811|0
15435|2635|0
29030|28929|0
30844|197731|0
61438|20811|0
196983|16265|0
25956|19682|-1
12301|16015|-1
1221|23763|-1
4637|21859|0
34758|30844|0
13005|33891|0
57111|48296|0
197133|34288|0
3261|48730|-1
29140|196610|0
21219|58184|-1
8804|12552|0
47441|25560|0
30844|35205|0
28220|262706|0
5400|11003|-1
7029|20098|-1
10026|23665|0
15399|6661|0
41379|39122|0
37417|37239|0
21320|19551|0
5617|43638|-1
35908|51185|0
